Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées
11010,Boulets - Faubourg Saint-Antoine,True,43,41,2,0,2,True,True,2025-11-05 09:30:38+00:00,"(48.849259262115, 2.3917546141943)",Paris,75056
16015,Bassano -  Iéna,True,15,1,14,5,9,True,True,2025-11-05 09:34:13+00:00,"(48.868144510482075, 2.296149600985935)",Paris,75056
16122,Route de la Muette - Porte de Neuilly,True,50,35,15,13,2,True,True,2025-11-05 09:32:27+00:00,"(48.8798926, 2.2587671)",Paris,75056
17040,Pereire - Ternes,True,48,39,8,4,4,True,True,2025-11-05 09:30:56+00:00,"(48.87973954830735, 2.288012132048607)",Paris,75056
15002,Maine - Antoine Bourdelle,True,17,14,3,0,3,True,True,2025-11-05 09:34:03+00:00,"(48.84308531746595, 2.320263946784738)",Paris,75056
14112,Méchain - Faubourg Saint-Jacques,True,16,14,2,1,1,True,True,2025-11-05 09:31:08+00:00,"(48.83586772099485, 2.33798034198275)",Paris,75056
21310,Kléber - Gouverneur Général Eboué,True,24,3,21,17,4,True,True,2025-11-05 09:33:55+00:00,"(48.826885843069796, 2.2723413258790965)",Issy-les-Moulineaux,92040
47004,Stade Auguste Delaune,True,21,16,4,2,2,True,True,2025-11-05 09:32:10+00:00,"(48.80896378683884, 2.4345204234123234)",Maisons-Alfort,94046
23007,Président Wilson - Jean Jaures,True,27,9,18,17,1,True,True,2025-11-05 09:31:21+00:00,"(48.89034054052266, 2.2920683026313786)",Levallois-Perret,92044
21001,Transvaal - Charles de Gaulle,True,27,10,17,15,2,True,True,2025-11-05 09:33:34+00:00,"(48.848280403628806, 2.2373420120857195)",Boulogne-Billancourt,92012
20016,Pyrénées - Maraîchers,True,33,32,1,0,1,True,True,2025-11-05 09:27:28+00:00,"(48.85714001395299, 2.4043509364128113)",Paris,75056
18033,Belliard - Damrémont,True,34,27,7,4,3,True,True,2025-11-05 09:30:00+00:00,"(48.89669238777841, 2.338023450388167)",Paris,75056
16043,Place de Passy,True,15,8,6,5,1,True,True,2025-11-05 09:33:39+00:00,"(48.85780291711202, 2.277500546942199)",Paris,75056
32015,Gare RER de Saint-Denis,True,40,30,10,9,1,True,True,2025-11-05 09:27:44+00:00,"(48.93554324248177, 2.3471488058567047)",Saint-Denis,93066
16027,Mozart - Jasmin,True,62,59,2,2,0,True,True,2025-11-05 09:29:07+00:00,"(48.85286124871689, 2.268483570651513)",Paris,75056
10010,Place Jacques Bonsergent,True,33,14,17,16,1,True,True,2025-11-05 09:31:17+00:00,"(48.870948218595, 2.3612049221992)",Paris,75056
6107,Place Alphonse Deville,True,23,5,18,11,7,True,True,2025-11-05 09:29:37+00:00,"(48.850188262662, 2.3275961726904)",Paris,75056
20116,Haies - Réunion,True,22,21,1,0,1,True,True,2025-11-05 09:33:59+00:00,"(48.85386896766491, 2.402426162238911)",Paris,75056
16029,Maison de Radio - France,True,47,8,39,38,1,True,True,2025-11-05 09:34:11+00:00,"(48.85132886434057, 2.277785539627075)",Paris,75056
7008,Villersexel - Saint-Germain,True,16,1,15,8,7,True,True,2025-11-05 09:28:10+00:00,"(48.858297001218, 2.3237934708595)",Paris,75056
8019,Naples - Rome,True,26,17,9,3,6,True,True,2025-11-05 09:33:28+00:00,"(48.879960700846226, 2.321358695626259)",Paris,75056
42703,Fontainebleau - Edmond Michelet,True,45,45,0,0,0,True,True,2025-11-05 09:24:49+00:00,"(48.80956436844049, 2.3626908659935)",Le Kremlin-Bicêtre,94043
9017,Lallier - Trudaine,True,29,29,0,0,0,True,True,2025-11-05 09:32:48+00:00,"(48.88109246617963, 2.3408224806189537)",Paris,75056
20201,Eugène Reisz - Davout,True,20,20,0,0,0,True,True,2025-11-05 09:25:46+00:00,"(48.85631874632638, 2.410396970808506)",Paris,75056
18008,Square Léon,True,33,31,2,0,2,True,True,2025-11-05 09:31:24+00:00,"(48.88667396788626, 2.353205569088459)",Paris,75056
13046,Eugène Oudiné - Dessous Des Berges,True,44,13,31,29,2,True,True,2025-11-05 09:34:15+00:00,"(48.8256423, 2.3750226)",Paris,75056
16112,Chernoviz - Raynouard,True,37,24,13,13,0,True,True,2025-11-05 09:30:06+00:00,"(48.8569864146289, 2.282173218142987)",Paris,75056
15003,Gare Montparnasse - Vaugirard,True,66,62,4,1,3,True,True,2025-11-05 09:30:19+00:00,"(48.8418071798797, 2.31951002690117)",Paris,75056
14030,Pernety - Raymond Losserand,True,32,27,5,1,4,True,True,2025-11-05 09:34:03+00:00,"(48.834254627953, 2.317609339387)",Paris,75056
7020,Champ de Mars - Cler,True,40,36,3,3,0,True,True,2025-11-05 09:33:52+00:00,"(48.856691550115315, 2.306646779179573)",Paris,75056
22102,Mont Valérien - Michel Salles,True,24,19,5,2,3,True,True,2025-11-05 09:30:04+00:00,"(48.8561915, 2.2152966)",Saint-Cloud,92064
23304,Mairie de Sceaux,True,33,21,12,1,11,True,True,2025-11-05 09:31:54+00:00,"(48.778916905132, 2.2887361764861)",Sceaux,92071
4110,Neuve Saint-Pierre - Beautreillis,True,20,1,18,13,5,True,True,2025-11-05 09:33:03+00:00,"(48.85355351439652, 2.3639122769236565)",Paris,75056
6017,Sénat - Condé,True,33,7,26,17,9,True,True,2025-11-05 09:34:16+00:00,"(48.84954227788459, 2.337939441204071)",Paris,75056
6032,Sabot - Rennes,True,26,0,24,15,9,True,True,2025-11-05 09:34:20+00:00,"(48.852575112948415, 2.331552766263485)",Paris,75056
12161,Diderot - Reuilly,True,44,34,10,10,0,True,True,2025-11-05 09:34:08+00:00,"(48.847208456061, 2.3861273378134)",Paris,75056
17022,Pereire - Place de Wagram,True,46,41,2,0,2,True,True,2025-11-05 09:24:26+00:00,"(48.887070607581215, 2.304111124531457)",Paris,75056
15107,Palais des Sports,True,22,0,22,20,2,True,True,2025-11-05 09:33:30+00:00,"(48.833468517426, 2.2858720645308)",Paris,75056
10036,Aqueduc - Villette,True,28,26,1,0,1,True,True,2025-11-05 09:33:32+00:00,"(48.883886063895, 2.367198803315)",Paris,75056
9101,Cadet - La Fayette,True,19,5,14,11,3,True,True,2025-11-05 09:34:02+00:00,"(48.875601632672, 2.3435704037547)",Paris,75056
18017,Caulaincourt - Place Constantin Pecqueur,True,44,44,0,0,0,True,True,2025-11-05 09:31:33+00:00,"(48.889677905028, 2.3381787144261)",Paris,75056
19041,Belleville - Pyrénées,True,42,36,6,3,3,True,True,2025-11-05 09:33:41+00:00,"(48.8741908, 2.3860039)",Paris,75056
11043,Place Pasdeloup,True,21,7,12,12,0,True,True,2025-11-05 09:33:52+00:00,"(48.862654215631, 2.3670325062844)",Paris,75056
13103,Hôpital Pitié Salpêtrière,True,50,24,25,22,3,True,True,2025-11-05 09:32:06+00:00,"(48.8377016, 2.3604946)",Paris,75056
1117,Pont Neuf - Rivoli,True,27,3,22,8,14,True,True,2025-11-05 09:34:15+00:00,"(48.860089892617, 2.344057559967)",Paris,75056
31704,Jeanne Hornet - Girardot,True,29,27,2,0,2,True,True,2025-11-05 09:33:52+00:00,"(48.873802681432146, 2.427820265293122)",Bagnolet,93006
15059,Parc André Citroën,True,65,24,38,33,5,True,True,2025-11-05 09:34:14+00:00,"(48.840639944297, 2.2780618071556)",Paris,75056
32603,Calmette,True,32,28,2,1,1,True,True,2025-11-05 09:34:02+00:00,"(48.88104925098552, 2.424993216991425)",Les Lilas,93045
10163,Gare du Nord - Demarquay,True,30,30,0,0,0,False,False,2025-11-05 09:33:20+00:00,"(48.881154, 2.358411)",Paris,75056
23403,Chateau,True,22,12,9,8,1,True,True,2025-11-05 09:32:27+00:00,"(48.774661399959, 2.3135878035462)",Bourg-la-Reine,92014
10207,Charles Robin - Grange aux Belles,False,23,23,0,0,0,False,False,2025-07-24 09:25:24+00:00,"(48.877376705016, 2.3698456519833)",Paris,75056
2001,Greneta - Sebastopol,True,32,14,17,9,8,True,True,2025-11-05 09:33:48+00:00,"(48.865242333228, 2.3516669869423)",Paris,75056
17201,Porte Maillot - Perreire,True,51,23,25,14,11,True,True,2025-11-05 09:33:57+00:00,"(48.878021154637, 2.2842371277102)",Paris,75056
20019,Place du Maquis du Vercors,True,31,30,1,0,1,True,True,2025-11-05 09:25:26+00:00,"(48.877321579493575, 2.4083782732486725)",Paris,75056
23903,Stade Gaston Bouillant,True,30,29,1,1,0,True,True,2025-11-05 09:32:49+00:00,"(48.939958667023, 2.3279571813836)",Villeneuve-la-Garenne,92078
17116,Reims - Porte d'Asnières,True,26,1,25,21,4,True,True,2025-11-05 09:34:12+00:00,"(48.891834448210986, 2.300144659954865)",Paris,75056
4013,Vieille du Temple - Francs Bourgeois,True,29,19,10,4,6,True,True,2025-11-05 09:32:53+00:00,"(48.858256413365815, 2.35821794718504)",Paris,75056
13041,Porte d'Ivry,True,50,45,4,0,4,True,True,2025-11-05 09:33:03+00:00,"(48.821768747596, 2.3688706755638)",Paris,75056
45001,Hôtel de Ville de Champigny sur Marne,True,21,18,2,0,2,True,True,2025-11-05 09:30:19+00:00,"(48.813810628405, 2.5096759200096)",Champigny-sur-Marne,94017
7016,Surcouf - Université,True,58,16,39,31,8,True,True,2025-11-05 09:33:51+00:00,"(48.861273016278, 2.3094535509142)",Paris,75056
31023,Place François Mitterand,True,34,28,2,0,2,True,True,2025-11-05 09:29:06+00:00,"(48.86492782016328, 2.442958317697048)",Montreuil,93048
4011,Hôtel de Ville - Pont-Marie,True,36,3,32,25,7,True,True,2025-11-05 09:32:55+00:00,"(48.853899645527, 2.3569472506642)",Paris,75056
9118,Faubourg Poissonniere - Delta,True,36,32,4,0,4,True,True,2025-11-05 09:34:11+00:00,"(48.882555807626765, 2.3497482016682625)",Paris,75056
12041,Bois de Vincennes.,True,60,40,20,8,12,True,True,2025-11-05 09:29:15+00:00,"(48.8338064, 2.4132221)",Saint-Mandé,94067
21024,Billancourt - Général Leclerc,True,22,9,13,7,6,True,True,2025-11-05 09:28:56+00:00,"(48.8322649, 2.2380413)",Boulogne-Billancourt,92012
21311,Parvis Corentin Celton,True,55,11,44,42,2,True,True,2025-11-05 09:34:20+00:00,"(48.827472525227, 2.2784319519997)",Issy-les-Moulineaux,92040
19023,Manin - Simon Bolivar,True,26,23,1,0,1,True,True,2025-11-05 09:31:57+00:00,"(48.876499654127, 2.3794073625991)",Paris,75056
18209,Cloys - Ordener,True,0,0,0,0,0,False,False,2025-09-18 14:13:04+00:00,"(48.89353865165, 2.3364427977844)",Paris,75056
18137,Poissonniers - Nord,True,28,22,6,4,2,True,True,2025-11-05 09:34:00+00:00,"(48.892511213520656, 2.3522228747606277)",Paris,75056
31013,Centenaire - Sorins,True,45,39,6,0,6,True,True,2025-11-05 09:31:59+00:00,"(48.85853523359734, 2.4273508787155156)",Montreuil,93048
7101,Raspail - Chomel,True,49,3,46,27,19,True,True,2025-11-05 09:34:24+00:00,"(48.852233164303, 2.3266580700874)",Paris,75056
18019,Square Raymond Souplex,True,52,50,2,0,2,True,True,2025-11-05 09:28:47+00:00,"(48.89183721478911, 2.335426103165901)",Paris,75056
18138,Station Paris Basketball - Ney - Charles Hermite,True,20,0,20,18,2,True,True,2025-11-05 09:33:52+00:00,"(48.898748039775, 2.3645754531026)",Paris,75056
11034,Parmentier - Fontaine au Roi,True,48,38,9,4,5,True,True,2025-11-05 09:34:27+00:00,"(48.86787670551736, 2.372705978671471)",Paris,75056
18208,Tourlaque - Damrémont,True,0,0,0,0,0,False,False,2025-09-18 13:30:24+00:00,"(48.887912943261, 2.3328311485014)",Paris,75056
15020,Mairie du 15ème,True,46,39,6,4,2,True,True,2025-11-05 09:31:57+00:00,"(48.8417762, 2.2986539)",Paris,75056
12108,Bercy.,True,66,15,49,40,9,True,True,2025-11-05 09:33:08+00:00,"(48.839966914994, 2.3788625746965)",Paris,75056
13113,Vistule - Choisy,True,33,27,6,0,6,True,True,2025-11-05 09:31:58+00:00,"(48.82365543660611, 2.3615723848342896)",Paris,75056
14006,Saint-Jacques - Tombe Issoire,True,23,18,5,0,5,True,True,2025-11-05 09:32:47+00:00,"(48.833206330538864, 2.3369108140468597)",Paris,75056
19031,Manin - Crimée,True,23,22,1,0,1,True,True,2025-11-05 09:30:42+00:00,"(48.8831217743719, 2.3863670602440834)",Paris,75056
7013,Duroc - Place de Breteuil,True,42,28,14,11,3,True,True,2025-11-05 09:34:00+00:00,"(48.847460641142, 2.3126140236855)",Paris,75056
11019,Charonne - Philippe-Auguste,True,32,31,1,0,1,True,True,2025-11-05 09:26:45+00:00,"(48.855603162026, 2.39054639062)",Paris,75056
8056,Beaujon - Wagram,True,29,12,17,6,11,True,True,2025-11-05 09:26:04+00:00,"(48.875352455985, 2.2964416444302)",Paris,75056
23008,Hôtel de Ville de Levallois Perret,True,26,18,8,5,3,True,True,2025-11-05 09:33:36+00:00,"(48.89314451997415, 2.2888818383216862)",Levallois-Perret,92044
21114,Gustave Eiffel - Parc des Impressionnistes,True,30,22,5,4,1,True,True,2025-11-05 09:28:36+00:00,"(48.90390619651018, 2.2946908324956894)",Clichy,92024
15063,Convention - Saint-Charles,True,23,19,4,3,1,True,True,2025-11-05 09:32:43+00:00,"(48.843156111116, 2.2831090539694)",Paris,75056
32018,Franciade - Gabriel Péri,True,26,12,13,11,2,True,True,2025-11-05 09:30:12+00:00,"(48.93261499331498, 2.355954498052597)",Saint-Denis,93066
14116,Romain Rolland,True,25,23,2,2,0,True,True,2025-11-05 09:27:20+00:00,"(48.820215229662765, 2.3234144234418346)",Montrouge,92049
17016,Brochant - Square des Batignolles,True,31,27,2,1,1,True,True,2025-11-05 09:33:16+00:00,"(48.88818698581028, 2.316861143151153)",Paris,75056
31018,Gambetta - Michelet,True,33,28,5,2,3,True,True,2025-11-05 09:32:52+00:00,"(48.85273792380526, 2.429966032505036)",Montreuil,93048
20202,Dupont de l'Eure - Gambetta,True,31,29,2,1,1,True,True,2025-11-05 09:33:34+00:00,"(48.8679385, 2.4003649)",Paris,75056
10164,Claude Vellefaux - Sambre et Meuse,True,34,28,4,0,4,True,True,2025-11-05 09:32:35+00:00,"(48.875022, 2.370478)",Paris,75056
11003,Keller - La Roquette,True,34,26,8,6,2,True,True,2025-11-05 09:33:20+00:00,"(48.8555508, 2.3752778)",Paris,75056
9113,Bleue - Trévise,True,30,5,22,11,11,True,True,2025-11-05 09:34:17+00:00,"(48.87578906564573, 2.347289621829987)",Paris,75056
9012,Rougemont - Poissonnière,True,44,11,33,19,14,True,True,2025-11-05 09:32:05+00:00,"(48.871611569354755, 2.345873080193996)",Paris,75056
20103,Le Vau - Maurice Bertaux,True,25,25,0,0,0,True,True,2025-11-05 09:30:05+00:00,"(48.86803439043193, 2.411030612453627)",Paris,75056
41206,Place des Larris,True,34,30,4,0,4,True,True,2025-11-05 09:30:33+00:00,"(48.8568363, 2.4780236)",Fontenay-sous-Bois,94033
4109,Mornay - Sully,True,15,2,13,7,6,True,True,2025-11-05 09:31:48+00:00,"(48.84970399548416, 2.364460788667202)",Paris,75056
13114,Nationale - Marcel Duchamp,True,23,17,6,2,4,True,True,2025-11-05 09:32:22+00:00,"(48.82463749337136, 2.3678014799952507)",Paris,75056
8049,Georges V - François 1er,True,22,7,14,1,13,True,True,2025-11-05 09:33:06+00:00,"(48.87034, 2.30082)",Paris,75056
15061,Square Desnouettes,True,22,3,18,15,3,True,True,2025-11-05 09:33:35+00:00,"(48.83476837934194, 2.284142297394666)",Paris,75056
11048,Place Mireille Havet,True,43,5,35,24,11,True,True,2025-11-05 09:34:25+00:00,"(48.850533, 2.383756)",Paris,75056
20017,Saint-Blaise - Mouraud,True,27,24,3,2,1,True,True,2025-11-05 09:34:21+00:00,"(48.85696177597818, 2.40869477391243)",Paris,75056
2101,Bachaumont - Montmartre,True,33,2,30,17,13,True,True,2025-11-05 09:31:22+00:00,"(48.86617395079137, 2.3449775576591496)",Paris,75056
6014,Pont de Lodi - Dauphine,True,23,11,12,8,4,True,True,2025-11-05 09:33:05+00:00,"(48.855296898603285, 2.339947307565249)",Paris,75056
8105,François 1er - Lincoln,True,31,8,23,4,19,True,True,2025-11-05 09:34:17+00:00,"(48.869517979344, 2.3024262188416)",Paris,75056
47002,Les Juilliottes,True,21,14,6,1,5,True,True,2025-11-05 09:31:58+00:00,"(48.8043072, 2.4437362)",Maisons-Alfort,94046
17104,Jardin Marguerite Long,True,22,15,6,3,3,True,True,2025-11-05 09:34:05+00:00,"(48.8816985773914, 2.2836575657129288)",Paris,75056
33005,République - Henri Barbusse,True,32,21,10,7,3,True,True,2025-11-05 09:30:08+00:00,"(48.90661553626751, 2.389432489871979)",Aubervilliers,93001
35008,Place de l'Eglise - Pantin,True,30,23,6,0,6,True,True,2025-11-05 09:32:10+00:00,"(48.892809461520265, 2.4124351143836975)",Pantin,93055
2110,Jeûneurs - Mulhouse,True,28,17,10,3,7,True,True,2025-11-05 09:33:52+00:00,"(48.868997, 2.346925)",Paris,75056
13022,Butte aux Cailles - Esperance,True,36,29,3,2,1,True,True,2025-11-05 09:31:38+00:00,"(48.82758774190948, 2.3492151126265526)",Paris,75056
7026,Place de Finlande,True,25,14,11,7,4,True,True,2025-11-05 09:31:37+00:00,"(48.862408335967, 2.3113624379039)",Paris,75056
20045,Louis Ganne - Davout,True,30,25,4,0,4,True,True,2025-11-05 09:31:12+00:00,"(48.86338720692607, 2.409725748002529)",Paris,75056
1016,Thérèse - Opéra,True,25,3,20,11,9,True,True,2025-11-05 09:34:13+00:00,"(48.866483514509, 2.3344334212238)",Paris,75056
11044,Square du Bataclan,True,20,14,5,5,0,True,True,2025-11-05 09:32:06+00:00,"(48.8633762, 2.3711327)",Paris,75056
8015,Roquépine - Malesherbes,True,53,0,51,33,18,True,True,2025-11-05 09:34:10+00:00,"(48.873450733908, 2.3204044997692)",Paris,75056
5030,Sorbonne - Ecoles,True,69,8,61,23,38,True,True,2025-11-05 09:34:18+00:00,"(48.849686566191, 2.3434996604919)",Paris,75056
5019,Poissy - Saint-Germain,True,25,5,18,13,5,True,True,2025-11-05 09:27:55+00:00,"(48.84969649427, 2.3529685288668)",Paris,75056
9015,Lamartine - Faubourg Montmartre,True,32,7,24,19,5,True,True,2025-11-05 09:34:27+00:00,"(48.876613982891, 2.3397656902671)",Paris,75056
14007,Ferrus - Saint-Jacques,True,34,14,18,6,12,True,True,2025-11-05 09:32:34+00:00,"(48.8313878, 2.3408563)",Paris,75056
8029,Place du Canada,True,58,16,40,20,20,True,True,2025-11-05 09:34:14+00:00,"(48.865346269363, 2.3101937879648)",Paris,75056
11107,Faidherbe - Dahomey,True,44,9,35,32,3,True,True,2025-11-05 09:34:05+00:00,"(48.851358329771806, 2.383823134795429)",Paris,75056
17033,Carnot - Général Lanrezac,True,30,18,12,0,12,True,True,2025-11-05 09:33:13+00:00,"(48.875443870736, 2.2938242935036)",Paris,75056
2014,Daunou - Louis le Grand,True,32,1,30,14,16,True,True,2025-11-05 09:34:06+00:00,"(48.869113, 2.332515)",Paris,75056
11110,Roquette - Folie Regnault,True,52,46,6,1,5,True,True,2025-11-05 09:28:58+00:00,"(48.859246959155485, 2.386553623578705)",Paris,75056
3101,Porte Saint-Martin,True,34,17,15,6,9,True,True,2025-11-05 09:34:18+00:00,"(48.86860172112996, 2.35570102930069)",Paris,75056
16031,Vignes - Boulainvilliers,True,21,15,5,2,3,True,True,2025-11-05 09:31:59+00:00,"(48.856399483950504, 2.275240458548069)",Paris,75056
12154,Square Georges Melies,True,40,16,22,14,8,True,True,2025-11-05 09:28:15+00:00,"(48.84070239213081, 2.409667745232582)",Paris,75056
12153,Terroirs de France - Lheureux,True,55,3,52,35,17,True,True,2025-11-05 09:33:23+00:00,"(48.83212027074841, 2.388618104159832)",Paris,75056
22017,Charles de Gaulle - Louis Philippe,True,28,4,23,15,8,True,True,2025-11-05 09:34:16+00:00,"(48.881742142181, 2.2710045335353)",Neuilly-sur-Seine,92051
17005,Brochant - Clichy,True,53,48,5,1,4,True,True,2025-11-05 09:33:16+00:00,"(48.89032998912038, 2.319730559929781)",Paris,75056
19021,Mairie du 19ème,True,27,24,3,0,3,True,True,2025-11-05 09:32:37+00:00,"(48.88256264247959, 2.3812624812126164)",Paris,75056
12033,François Truffaut - Saint Emilion,True,66,3,61,54,7,True,True,2025-11-05 09:34:18+00:00,"(48.83372354344807, 2.386601903271428)",Paris,75056
19030,Melun - Jean Jaurès,True,28,27,1,1,0,True,True,2025-11-05 09:30:56+00:00,"(48.8837796723475, 2.376477420330048)",Paris,75056
22012,Madeleine Michelis - Roule,True,25,9,15,13,2,True,True,2025-11-05 09:32:35+00:00,"(48.88260431301364, 2.2773634269833565)",Neuilly-sur-Seine,92051
21004,Jean Jaurès - Reine,True,31,28,3,0,3,True,True,2025-11-05 09:32:25+00:00,"(48.84009622558849, 2.239872515201569)",Boulogne-Billancourt,92012
12120,Lac Daumesnil - Saint-Maurice,True,50,30,20,15,5,True,True,2025-11-05 09:33:07+00:00,"(48.82774555743318, 2.4183654785156246)",Paris,75056
22002,Argenson - Château,True,25,3,21,11,10,True,True,2025-11-05 09:32:09+00:00,"(48.888559314669514, 2.2642001509666447)",Neuilly-sur-Seine,92051
18035,René Binet - Porte de Montmartre,True,37,28,7,5,2,True,True,2025-11-05 09:33:23+00:00,"(48.89905109950848, 2.3365534096956253)",Paris,75056
13019,Fernand Braudel - Vincent Auriol,True,36,3,32,16,16,True,True,2025-11-05 09:33:43+00:00,"(48.83637852318147, 2.3723404482007027)",Paris,75056
13110,Moulin de la Pointe,True,22,22,0,0,0,True,True,2025-11-05 09:26:55+00:00,"(48.82092946051445, 2.3563179373741145)",Paris,75056
16041,Versailles - Claude Terrasse,True,46,45,1,0,1,True,True,2025-11-05 09:33:56+00:00,"(48.840219338074, 2.263834191153)",Paris,75056
48009,République - Auguste Perret,True,30,30,0,0,0,True,True,2025-11-05 09:30:42+00:00,"(48.78695280952244, 2.3518594354391094)",Villejuif,94076
21952,Place Tony de Graaff,True,42,13,28,24,4,True,True,2025-11-05 09:31:57+00:00,"(48.8181645, 2.2458109)",Meudon,92048
14125,Dareau - Broussais,True,24,23,1,0,1,True,True,2025-11-05 09:25:02+00:00,"(48.8307758, 2.3361804)",Paris,75056
21017,Place Marcel Sembat,True,56,32,24,18,6,True,True,2025-11-05 09:33:37+00:00,"(48.83328865030686, 2.2441747784614567)",Boulogne-Billancourt,92012
31017,Jean Moulin - Paul Doumer,True,20,16,4,0,4,True,True,2025-11-05 09:29:04+00:00,"(48.8622179854695, 2.45533436536789)",Montreuil,93048
14016,René Coty - Parc Montsouris,True,55,52,2,2,0,True,True,2025-11-05 09:32:55+00:00,"(48.82479134498032, 2.336124926805496)",Paris,75056
22403,Pierre Brossolette - Adolphe Pinard,True,24,21,3,0,3,True,True,2025-11-05 09:34:03+00:00,"(48.821772279548, 2.3131558299065)",Malakoff,92046
18142,Jessaint - Marx Dormoy,True,30,28,2,1,1,True,True,2025-11-05 09:33:52+00:00,"(48.88484543106364, 2.358930408954621)",Paris,75056
42011,Quai Marcel Boyer - Victor Hugo,True,29,3,25,23,2,True,True,2025-11-05 09:29:54+00:00,"(48.822556366667, 2.3920395970345)",Ivry-sur-Seine,94041
23105,Sèvres Rive Gauche,True,33,32,1,0,1,True,True,2025-11-05 09:33:18+00:00,"(48.821443218278, 2.2150785306885)",Sèvres,92072
2201,Vivienne - Petits Champs,True,30,30,0,0,0,False,False,2025-08-11 11:58:54+00:00,"(48.867331390877, 2.3391437530518)",Paris,75056
15009,Suffren - Pérignon,True,46,22,20,12,8,True,True,2025-11-05 09:32:17+00:00,"(48.84717561492764, 2.307052147596786)",Paris,75056
14127,Odessa - Départ,True,39,33,6,5,1,True,True,2025-11-05 09:27:31+00:00,"(48.842885590081, 2.3244281485677)",Paris,75056
23005,Gare de Clichy-Levallois,True,26,13,13,11,2,True,True,2025-11-05 09:29:14+00:00,"(48.89679827481989, 2.2984680533409123)",Levallois-Perret,92044
